,FULL.PART.NUMBER,Below.Status,Above.Comp,Website.Name,FULL.PART..NO.STRING,Part.Position,DIV,Division,Water.Filters,Revenue.Generated,X..of.Revenue,Parts.Sold,Purchase.Price..USD.,PartsDirect.Prc,Delta,Position,Website.Manufacturer.Name,Stock.Status,Shipping..USD.,Box.Type
325,022-364-WB31K10132,#N/A,#N/A,AppliancePartsPros,022364WB31K10132,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,414.04 ",0.00%,14,$132.10 ,$134.65 ,1.89%,At Competition,GE,STOCK,Zip Required,RETAIL
326,022-364-WB31K10132,#N/A,#N/A,Partselect,022364WB31K10132,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,414.04 ",0.00%,14,$135.49 ,$134.65 ,-0.62%,At Competition,GE,STOCK,Zip Required,RETAIL
327,022-364-WB31K5039,#N/A,#N/A,Partselect,022364WB31K5039,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,357.35 ",0.00%,69,$20.93 ,$20.51 ,-2.05%,At Competition,GE,STOCK,Zip Required,RETAIL
328,022-364-WB31K5081,#N/A,#N/A,Partstore,022364WB31K5081,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,275.02 ",0.00%,72,$17.85 ,$18.01 ,0.89%,At Competition,GE,STOCK,Zip Required,RETAIL
329,022-364-WB31T10122,#N/A,#N/A,Partselect,022364WB31T10122,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,411.56 ",0.00%,12,$156.11 ,$159.39 ,2.06%,At Competition,GE,STOCK,Zip Required,RETAIL
330,022-364-WB36T10285,#N/A,#N/A,Partselect,022364WB36T10285,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,820.89 ",0.00%,6,$561.89 ,$573.08 ,1.95%,At Competition,GE,STOCK,Zip Required,RETAIL
331,022-364-WB57K10128,#N/A,#N/A,Partselect,022364WB57K10128,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,612.94 ",0.00%,11,$164.02 ,$163.85 ,-0.10%,At Competition,GE,STOCK,Zip Required,RETAIL
332,022-364-WB62K10064,#N/A,#N/A,Partselect,022364WB62K10064,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,325.83 ",0.00%,17,$86.07 ,$86.68 ,0.70%,At Competition,GE,STOCK,Zip Required,RETAIL
333,022-364-WB62K10080,#N/A,#N/A,AppliancePartsPros,022364WB62K10080,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,551.88 ",0.00%,17,$87.38 ,$88.78 ,1.58%,At Competition,GE,STOCK,Zip Required,RETAIL
334,022-364-WB62K10080,#N/A,#N/A,eReplacement Parts,022364WB62K10080,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,551.88 ",0.00%,17,$89.74 ,$88.78 ,-1.08%,At Competition,GE,OOS,Zip Required,RETAIL
335,022-364-WB62K10080,#N/A,#N/A,Partselect,022364WB62K10080,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,551.88 ",0.00%,17,$89.74 ,$88.78 ,-1.08%,At Competition,GE,STOCK,Zip Required,RETAIL
336,022-364-WB62T10008,#N/A,#N/A,Partselect,022364WB62T10008,E. Top 15k - 20k,22,Large Kitchen Appliances,,"$1,555.61 ",0.00%,24,$77.96 ,$77.47 ,-0.63%,At Competition,GE,STOCK,Zip Required,RETAIL
337,026-363-WE4M137,#N/A,#N/A,Part Wizard,026363WE4M137,E. Top 15k - 20k,26,Laundry Appliances,,"$1,648.91 ",0.00%,36,$50.60 ,$51.23 ,1.23%,At Competition,GE,STOCK,Zip Required,RETAIL
338,026-363-WE4M271,#N/A,#N/A,Partselect,026363WE4M271,E. Top 15k - 20k,26,Laundry Appliances,,"$1,743.86 ",0.00%,20,$90.70 ,$92.66 ,2.12%,At Competition,GE,STOCK,Zip Required,RETAIL
339,026-363-WE4M416,#N/A,#N/A,Dey Distributing,026363WE4M416,E. Top 15k - 20k,26,Laundry Appliances,,"$1,607.90 ",0.00%,127,$11.48 ,$11.54 ,0.52%,At Competition,GE,STOCK,Zip Required,RETAIL
340,026-363-WH12X10220,#N/A,#N/A,AppliancePartsPros,026363WH12X10220,E. Top 15k - 20k,26,Laundry Appliances,,"$1,759.86 ",0.00%,16,$153.11 ,$156.02 ,1.87%,At Competition,GE,STOCK,Zip Required,RETAIL
341,026-363-WH12X10457,#N/A,#N/A,eReplacement Parts,026363WH12X10457,E. Top 15k - 20k,26,Laundry Appliances,,"$1,342.83 ",0.00%,5,$319.70 ,$322.57 ,0.89%,At Competition,GE,OOS,Zip Required,RETAIL
342,026-363-WH12X955,#N/A,#N/A,Dey Distributing,026363WH12X955,E. Top 15k - 20k,26,Laundry Appliances,,"$1,593.06 ",0.00%,24,$86.63 ,$85.86 ,-0.90%,At Competition,GE,STOCK,Zip Required,RETAIL
343,026-363-WH12X955,#N/A,#N/A,Partselect,026363WH12X955,E. Top 15k - 20k,26,Laundry Appliances,,"$1,593.06 ",0.00%,24,$86.20 ,$85.86 ,-0.40%,At Competition,GE,STOCK,Zip Required,RETAIL
344,026-363-WH45X144,#N/A,#N/A,Partselect,026363WH45X144,E. Top 15k - 20k,26,Laundry Appliances,,"$1,313.40 ",0.00%,15,$108.91 ,$107.39 ,-1.42%,At Competition,GE,STOCK,Zip Required,RETAIL
345,026-363-WH49X10087,#N/A,#N/A,Appliance Zone,026363WH49X10087,E. Top 15k - 20k,26,Laundry Appliances,,"$1,843.36 ",0.00%,27,$80.89 ,$81.29 ,0.49%,At Competition,GE,STOCK,6.95,RETAIL
346,042-363-WP26X10028,#N/A,#N/A,AppliancePartsPros,042363WP26X10028,E. Top 15k - 20k,42,Plumbing and Heating,,"$1,400.04 ",0.00%,16,$116.96 ,$119.86 ,2.42%,At Competition,GE,STOCK,Zip Required,RETAIL
347,042-363-WP71X10012,#N/A,#N/A,Partselect,042363WP71X10012,E. Top 15k - 20k,42,Plumbing and Heating,,"$1,497.40 ",0.00%,56,$27.45 ,$27.74 ,1.05%,At Competition,GE,STOCK,Zip Required,RETAIL
348,046-363-WR12X10332,#N/A,#N/A,Dey Distributing,046363WR12X10332,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,522.76 ",0.00%,86,$21.38 ,$21.36 ,-0.09%,At Competition,GE,STOCK,Zip Required,RETAIL
349,046-363-WR12X10782,#N/A,#N/A,Partselect,046363WR12X10782,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,738.98 ",0.00%,67,$28.63 ,$28.71 ,0.28%,At Competition,GE,STOCK,Zip Required,RETAIL
350,046-363-WR13X10737,#N/A,#N/A,Appliance Zone,046363WR13X10737,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,663.03 ",0.00%,10,$139.26 ,$141.14 ,1.33%,At Competition,GE,STOCK,6.95,RETAIL
351,046-363-WR17X3489,#N/A,#N/A,Dey Distributing,046363WR17X3489,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,774.65 ",0.00%,82,$25.20 ,$25.09 ,-0.44%,At Competition,GE,STOCK,Zip Required,RETAIL
352,046-363-WR24X10175,#N/A,#N/A,Partstore,046363WR24X10175,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,645.86 ",0.00%,15,$157.22 ,$156.89 ,-0.21%,At Competition,GE,STOCK,Zip Required,RETAIL
353,046-363-WR29X10073,#N/A,#N/A,Partselect,046363WR29X10073,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,637.23 ",0.00%,8,$316.43 ,$324.50 ,2.49%,At Competition,GE,STOCK,Zip Required,RETAIL
354,046-363-WR30X10016,#N/A,#N/A,Dey Distributing,046363WR30X10016,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,369.97 ",0.00%,31,$50.85 ,$50.35 ,-0.99%,At Competition,GE,STOCK,Zip Required,RETAIL
355,046-363-WR30X10081,#N/A,#N/A,Appliance Zone,046363WR30X10081,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,631.37 ",0.00%,12,$161.29 ,$164.69 ,2.06%,At Competition,GE,STOCK,6.95,RETAIL
356,046-363-WR30X10150,#N/A,#N/A,M&D Mower and Appliance,046363WR30X10150,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,672.43 ",0.00%,14,$136.07 ,$137.58 ,1.10%,At Competition,GE,STOCK,Zip Required,RETAIL
357,046-363-WR32X10537,#N/A,#N/A,eReplacement Parts,046363WR32X10537,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,476.12 ",0.00%,29,$57.02 ,$57.13 ,0.19%,At Competition,GE,OOS,Zip Required,RETAIL
358,046-363-WR49X10228,#N/A,#N/A,Dey Distributing,046363WR49X10228,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,459.78 ",0.00%,40,$39.38 ,$39.19 ,-0.48%,At Competition,GE,STOCK,Zip Required,RETAIL
359,046-363-WR50X10065,#N/A,#N/A,Dey Distributing,046363WR50X10065,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,704.13 ",0.00%,50,$40.73 ,$40.65 ,-0.20%,At Competition,GE,STOCK,Zip Required,RETAIL
360,046-363-WR71X10781,#N/A,#N/A,Appliance Zone,046363WR71X10781,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,460.39 ",0.00%,35,$42.38 ,$43.16 ,1.81%,At Competition,GE,STOCK,6.95,RETAIL
361,046-363-WR71X10852,#N/A,#N/A,AppliancePartsPros,046363WR71X10852,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,762.37 ",0.00%,15,$126.80 ,$129.44 ,2.04%,At Competition,GE,OOS,Zip Required,RETAIL
362,046-363-WR71X2086,#N/A,#N/A,Dey Distributing,046363WR71X2086,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,441.30 ",0.00%,34,$54.00 ,$55.01 ,1.84%,At Competition,GE,STOCK,Zip Required,RETAIL
363,046-363-WR71X2086,#N/A,#N/A,M&D Mower and Appliance,046363WR71X2086,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,441.30 ",0.00%,34,$55.66 ,$55.01 ,-1.18%,At Competition,GE,STOCK,Zip Required,RETAIL
364,046-363-WR9X520,#N/A,#N/A,Dey Distributing,046363WR9X520,E. Top 15k - 20k,46,Refrigerators and Freezers,,"$1,473.96 ",0.00%,30,$53.55 ,$54.42 ,1.60%,At Competition,GE,STOCK,Zip Required,RETAIL
365,022-363-WD12X10284,#N/A,#N/A,Partselect,022363WD12X10284,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,206.31 ",0.00%,142,$9.43 ,$9.57 ,1.46%,At Competition,GE,STOCK,Zip Required,RETAIL
366,022-363-WD21X10155,#N/A,#N/A,M&D Mower and Appliance,022363WD21X10155,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,095.59 ",0.00%,18,$74.04 ,$74.79 ,1.00%,At Competition,GE,STOCK,Zip Required,RETAIL
367,022-363-WD21X10155,#N/A,#N/A,Partselect,022363WD21X10155,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,095.59 ",0.00%,18,$74.59 ,$74.79 ,0.27%,At Competition,GE,STOCK,Zip Required,RETAIL
368,022-363-WD24X10042,#N/A,#N/A,Partselect,022363WD24X10042,F. Top 20k - 25k,22,Large Kitchen Appliances,,$978.94 ,0.00%,13,$89.70 ,$91.90 ,2.39%,At Competition,GE,STOCK,Zip Required,RETAIL
369,022-363-WD31X10024,#N/A,#N/A,Dey Distributing,022363WD31X10024,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,052.40 ",0.00%,23,$51.08 ,$50.38 ,-1.39%,At Competition,GE,STOCK,Zip Required,RETAIL
370,022-363-WD7X14,#N/A,#N/A,Partselect,022363WD7X14,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,263.19 ",0.00%,155,$8.50 ,$8.68 ,2.07%,At Competition,GE,STOCK,Zip Required,RETAIL
371,022-364-WB03K10013,#N/A,#N/A,Partselect,022364WB03K10013,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,033.45 ",0.00%,95,$11.32 ,$11.58 ,2.25%,At Competition,GE,STOCK,Zip Required,RETAIL
372,022-364-WB07X11056,#N/A,#N/A,Partselect,022364WB07X11056,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,009.88 ",0.00%,7,$215.70 ,$216.27 ,0.26%,At Competition,GE,STOCK,Zip Required,RETAIL
373,022-364-WB07X11059,#N/A,#N/A,Appliance Zone,022364WB07X11059,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,018.77 ",0.00%,6,$219.99 ,$217.57 ,-1.11%,At Competition,GE,STOCK,6.95,RETAIL
374,022-364-WB07X11059,#N/A,#N/A,Partselect,022364WB07X11059,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,018.77 ",0.00%,6,$215.05 ,$217.57 ,1.16%,At Competition,GE,STOCK,Zip Required,RETAIL
375,022-364-WB11K80,#N/A,#N/A,AppliancePartsPros,022364WB11K80,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,198.53 ",0.00%,8,$182.29 ,$178.68 ,-2.02%,At Competition,GE,STOCK,Zip Required,RETAIL
376,022-364-WB13X5002,#N/A,#N/A,Partselect,022364WB13X5002,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,024.53 ",0.00%,13,$89.48 ,$88.96 ,-0.58%,At Competition,GE,STOCK,Zip Required,RETAIL
377,022-364-WB15X10135,#N/A,#N/A,Partselect,022364WB15X10135,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,066.02 ",0.00%,21,$46.12 ,$47.10 ,2.08%,At Competition,GE,STOCK,Zip Required,RETAIL
378,022-364-WB15X5163,#N/A,#N/A,M&D Mower and Appliance,022364WB15X5163,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,101.02 ",0.00%,11,$114.47 ,$114.02 ,-0.39%,At Competition,GE,STOCK,Zip Required,RETAIL
379,022-364-WB18T10387,#N/A,#N/A,Partselect,022364WB18T10387,F. Top 20k - 25k,22,Large Kitchen Appliances,,$983.49 ,0.00%,13,$91.76 ,$92.07 ,0.34%,At Competition,GE,STOCK,Zip Required,RETAIL
380,022-364-WB20X133,#N/A,#N/A,AppliancePartsPros,022364WB20X133,F. Top 20k - 25k,22,Large Kitchen Appliances,,$961.44 ,0.00%,9,$148.82 ,$151.05 ,1.48%,At Competition,GE,STOCK,Zip Required,RETAIL
381,022-364-WB20X133,#N/A,#N/A,Dey Distributing,022364WB20X133,F. Top 20k - 25k,22,Large Kitchen Appliances,,$961.44 ,0.00%,9,$151.40 ,$151.05 ,-0.23%,At Competition,GE,STOCK,Zip Required,RETAIL
382,022-364-WB24T10041,#N/A,#N/A,Partselect,022364WB24T10041,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,006.79 ",0.00%,21,$52.13 ,$52.80 ,1.27%,At Competition,GE,STOCK,Zip Required,RETAIL
383,022-364-WB26X10005,#N/A,#N/A,Partselect,022364WB26X10005,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,132.40 ",0.00%,8,$222.54 ,$225.14 ,1.15%,At Competition,GE,STOCK,Zip Required,RETAIL
384,022-364-WB27T10357,#N/A,#N/A,Partstore,022364WB27T10357,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,100.07 ",0.00%,9,$146.03 ,$147.38 ,0.92%,At Competition,GE,STOCK,Zip Required,RETAIL
385,022-364-WB27X425,#N/A,#N/A,Partselect,022364WB27X425,F. Top 20k - 25k,22,Large Kitchen Appliances,,$985.57 ,0.00%,5,$293.66 ,$296.48 ,0.95%,At Competition,GE,STOCK,Zip Required,RETAIL
386,022-364-WB28K10031,#N/A,#N/A,Dey Distributing,022364WB28K10031,F. Top 20k - 25k,22,Large Kitchen Appliances,,$953.24 ,0.00%,82,$12.38 ,$12.36 ,-0.16%,At Competition,GE,STOCK,Zip Required,RETAIL
387,022-364-WB36T10322,#N/A,#N/A,Partselect,022364WB36T10322,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,266.84 ",0.00%,5,$428.39 ,$432.99 ,1.06%,At Competition,GE,STOCK,Zip Required,RETAIL
388,022-364-WB44K10019,#N/A,#N/A,Appliance Zone,022364WB44K10019,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,033.21 ",0.00%,11,$119.20 ,$118.46 ,-0.62%,At Competition,GE,STOCK,6.95,RETAIL
389,022-364-WB44X10022,#N/A,#N/A,Partstore,022364WB44X10022,F. Top 20k - 25k,22,Large Kitchen Appliances,,$955.00 ,0.00%,8,$119.73 ,$117.52 ,-1.88%,At Competition,GE,OOS,Zip Required,RETAIL
390,022-364-WB48X10046,#N/A,#N/A,Appliance Zone,022364WB48X10046,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,269.20 ",0.00%,13,$121.95 ,$121.72 ,-0.19%,At Competition,GE,STOCK,6.95,RETAIL
391,022-364-WB48X10046,#N/A,#N/A,AppliancePartsPros,022364WB48X10046,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,269.20 ",0.00%,13,$122.49 ,$121.72 ,-0.63%,At Competition,GE,STOCK,Zip Required,RETAIL
392,022-364-WB55X10138,#N/A,#N/A,Appliance Zone,022364WB55X10138,F. Top 20k - 25k,22,Large Kitchen Appliances,,$999.34 ,0.00%,7,$135.32 ,$134.90 ,-0.31%,At Competition,GE,STOCK,6.95,RETAIL
393,022-364-WB55X10138,#N/A,#N/A,Partstore,022364WB55X10138,F. Top 20k - 25k,22,Large Kitchen Appliances,,$999.34 ,0.00%,7,$134.78 ,$134.90 ,0.09%,At Competition,GE,STOCK,Zip Required,RETAIL
394,022-364-WB56K14,#N/A,#N/A,AppliancePartsPros,022364WB56K14,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,158.76 ",0.00%,10,$142.13 ,$140.33 ,-1.28%,At Competition,GE,STOCK,Zip Required,RETAIL
395,022-364-WB56X10435,#N/A,#N/A,AppliancePartsPros,022364WB56X10435,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,247.17 ",0.00%,11,$155.69 ,$155.90 ,0.13%,At Competition,GE,OOS,Zip Required,RETAIL
396,022-364-WB62T10267,#N/A,#N/A,AppliancePartsPros,022364WB62T10267,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,025.22 ",0.00%,3,$461.59 ,$454.73 ,-1.51%,At Competition,GE,OOS,Zip Required,RETAIL
397,022-364-WB62T10267,#N/A,#N/A,Partselect,022364WB62T10267,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,025.22 ",0.00%,3,$448.91 ,$454.73 ,1.28%,At Competition,GE,STOCK,Zip Required,RETAIL
398,026-363-WE16M15,#N/A,#N/A,Dey Distributing,026363WE16M15,F. Top 20k - 25k,26,Laundry Appliances,,"$1,036.11 ",0.00%,31,$35.75 ,$35.28 ,-1.33%,At Competition,GE,STOCK,Zip Required,RETAIL
399,026-363-WE4X795,#N/A,#N/A,Dey Distributing,026363WE4X795,F. Top 20k - 25k,26,Laundry Appliances,,"$1,088.22 ",0.00%,11,$105.00 ,$103.64 ,-1.31%,At Competition,GE,STOCK,Zip Required,RETAIL
400,026-363-WH11X10015,#N/A,#N/A,eReplacement Parts,026363WH11X10015,F. Top 20k - 25k,26,Laundry Appliances,,"$1,255.36 ",0.00%,68,$18.36 ,$18.68 ,1.71%,At Competition,GE,OOS,Zip Required,RETAIL
401,026-363-WH11X10015,#N/A,#N/A,Partselect,026363WH11X10015,F. Top 20k - 25k,26,Laundry Appliances,,"$1,255.36 ",0.00%,68,$18.36 ,$18.68 ,1.71%,At Competition,GE,STOCK,Zip Required,RETAIL
402,026-363-WH13X10033,#N/A,#N/A,AppliancePartsPros,026363WH13X10033,F. Top 20k - 25k,26,Laundry Appliances,,"$1,107.98 ",0.00%,20,$62.20 ,$61.78 ,-0.68%,At Competition,GE,STOCK,Zip Required,RETAIL
403,026-363-WH44X10167,#N/A,#N/A,AppliancePartsPros,026363WH44X10167,F. Top 20k - 25k,26,Laundry Appliances,,"$1,192.58 ",0.00%,7,$253.80 ,$248.14 ,-2.28%,At Competition,GE,STOCK,Zip Required,RETAIL
404,046-363-WR02X11907,#N/A,#N/A,Dey Distributing,046363WR02X11907,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,087.28 ",0.00%,9,$179.80 ,$180.84 ,0.58%,At Competition,GE,STOCK,Zip Required,RETAIL
405,046-363-WR24X464,#N/A,#N/A,AppliancePartsPros,046363WR24X464,F. Top 20k - 25k,46,Refrigerators and Freezers,,$987.96 ,0.00%,8,$169.53 ,$169.97 ,0.26%,At Competition,GE,STOCK,Zip Required,RETAIL
406,046-363-WR24X5232,#N/A,#N/A,Dey Distributing,046363WR24X5232,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,092.74 ",0.00%,14,$98.55 ,$97.71 ,-0.86%,At Competition,GE,STOCK,Zip Required,RETAIL
407,046-363-WR29X5153,#N/A,#N/A,AppliancePartsPros,046363WR29X5153,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,079.22 ",0.00%,46,$23.74 ,$24.25 ,2.10%,At Competition,GE,STOCK,Zip Required,RETAIL
408,046-363-WR2X9300,#N/A,#N/A,Partselect,046363WR2X9300,F. Top 20k - 25k,46,Refrigerators and Freezers,,"$1,260.61 ",0.00%,39,$32.89 ,$32.37 ,-1.61%,At Competition,GE,STOCK,Zip Required,RETAIL
409,022-363-WC36X10036,#N/A,#N/A,Partselect,022363WC36X10036,F. Top 20k - 25k,22,Large Kitchen Appliances,,$949.62 ,0.00%,10,$134.63 ,$134.20 ,-0.32%,At Competition,GE,STOCK,Zip Required,RETAIL
410,022-363-WD21X10370,#N/A,#N/A,Partselect,022363WD21X10370,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,175.52 ",0.00%,10,$133.08 ,$132.05 ,-0.78%,At Competition,GE,STOCK,Zip Required,RETAIL
411,022-363-WD21X10372,#N/A,#N/A,Partselect,022363WD21X10372,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,083.92 ",0.00%,9,$153.12 ,$156.65 ,2.25%,At Competition,GE,STOCK,Zip Required,RETAIL
412,022-363-WD22X10063,#N/A,#N/A,Dey Distributing,022363WD22X10063,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,210.45 ",0.00%,21,$63.45 ,$63.80 ,0.55%,At Competition,GE,STOCK,Zip Required,RETAIL
413,022-363-WD27X10225,#N/A,#N/A,Dey Distributing,022363WD27X10225,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,054.07 ",0.00%,50,$22.73 ,$22.88 ,0.66%,At Competition,GE,STOCK,Zip Required,RETAIL
414,022-363-WD34X11469,#N/A,#N/A,Partselect,022363WD34X11469,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,005.33 ",0.00%,10,$173.12 ,$169.62 ,-2.06%,At Competition,GE,STOCK,Zip Required,RETAIL
415,022-364-WB03X10261,#N/A,#N/A,Dey Distributing,022364WB03X10261,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,258.06 ",0.00%,25,$73.80 ,$75.67 ,2.47%,At Competition,GE,STOCK,Zip Required,RETAIL
416,022-364-WB07X10977,#N/A,#N/A,Partselect,022364WB07X10977,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,047.99 ",0.00%,14,$83.50 ,$85.35 ,2.17%,At Competition,GE,STOCK,Zip Required,RETAIL
417,022-364-WB07X11042,#N/A,#N/A,Partselect,022364WB07X11042,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,087.52 ",0.00%,7,$185.59 ,$189.82 ,2.23%,At Competition,GE,STOCK,Zip Required,RETAIL
418,022-364-WB07X11149,#N/A,#N/A,AppliancePartsPros,022364WB07X11149,F. Top 20k - 25k,22,Large Kitchen Appliances,,$961.01 ,0.00%,7,$169.71 ,$173.88 ,2.40%,At Competition,GE,STOCK,Zip Required,RETAIL
419,022-364-WB13X10027,#N/A,#N/A,eReplacement Parts,022364WB13X10027,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,044.67 ",0.00%,11,$89.48 ,$91.73 ,2.45%,At Competition,GE,OOS,Zip Required,RETAIL
420,022-364-WB13X10027,#N/A,#N/A,Partselect,022364WB13X10027,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,044.67 ",0.00%,11,$89.48 ,$91.73 ,2.45%,At Competition,GE,STOCK,Zip Required,RETAIL
421,022-364-WB16K22,#N/A,#N/A,M&D Mower and Appliance,022364WB16K22,F. Top 20k - 25k,22,Large Kitchen Appliances,,$978.25 ,0.00%,23,$53.04 ,$52.92 ,-0.23%,At Competition,GE,STOCK,Zip Required,RETAIL
422,022-364-WB16T10037,#N/A,#N/A,eReplacement Parts,022364WB16T10037,F. Top 20k - 25k,22,Large Kitchen Appliances,,$975.96 ,0.00%,18,$57.66 ,$59.07 ,2.39%,At Competition,GE,OOS,Zip Required,RETAIL
423,022-364-WB16T10037,#N/A,#N/A,M&D Mower and Appliance,022364WB16T10037,F. Top 20k - 25k,22,Large Kitchen Appliances,,$975.96 ,0.00%,18,$58.81 ,$59.07 ,0.44%,At Competition,GE,STOCK,Zip Required,RETAIL
424,022-364-WB20K5031,#N/A,#N/A,Partselect,022364WB20K5031,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,158.96 ",0.00%,10,$139.04 ,$135.86 ,-2.34%,At Competition,GE,STOCK,Zip Required,RETAIL
425,022-364-WB27T10222,#N/A,#N/A,Partselect,022364WB27T10222,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,093.36 ",0.00%,6,$256.48 ,$259.46 ,1.15%,At Competition,GE,STOCK,Zip Required,RETAIL
426,022-364-WB27T10355,#N/A,#N/A,AppliancePartsPros,022364WB27T10355,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,107.39 ",0.00%,9,$187.44 ,$190.47 ,1.59%,At Competition,GE,STOCK,Zip Required,RETAIL
427,022-364-WB27T10355,#N/A,#N/A,Partselect,022364WB27T10355,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,107.39 ",0.00%,9,$193.16 ,$190.47 ,-1.41%,At Competition,GE,STOCK,Zip Required,RETAIL
428,022-364-WB27T11313,#N/A,#N/A,Dey Distributing,022364WB27T11313,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,194.03 ",0.00%,16,$80.78 ,$81.86 ,1.32%,At Competition,GE,STOCK,Zip Required,RETAIL
429,022-364-WB27X10688,#N/A,#N/A,Partselect,022364WB27X10688,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,063.07 ",0.00%,10,$134.54 ,$136.13 ,1.17%,At Competition,GE,STOCK,Zip Required,RETAIL
430,022-364-WB28K10029,#N/A,#N/A,Dey Distributing,022364WB28K10029,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,244.97 ",0.00%,82,$17.78 ,$17.36 ,-2.42%,At Competition,GE,STOCK,Zip Required,RETAIL
431,022-364-WB28X10052,#N/A,#N/A,Partselect,022364WB28X10052,F. Top 20k - 25k,22,Large Kitchen Appliances,,$949.66 ,0.00%,14,$80.90 ,$82.27 ,1.67%,At Competition,GE,STOCK,Zip Required,RETAIL
432,022-364-WB29K10002,#N/A,#N/A,Dey Distributing,022364WB29K10002,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,028.85 ",0.00%,40,$23.40 ,$23.58 ,0.76%,At Competition,GE,STOCK,Zip Required,RETAIL
433,022-364-WB31K10027,#N/A,#N/A,Partselect,022364WB31K10027,F. Top 20k - 25k,22,Large Kitchen Appliances,,"$1,204.84 ",0.00%,52,$23.98 ,$24.52 ,2.20%,At Competition,GE,STOCK,Zip Required,RETAIL
